plate,transfer,rep,p,n,f
3,51,1,AB,7,0.07446808510638298
3,51,1,E,0,0
3,51,2,U,66,0.7021276595744681
3,51,2,S,1,0.010638297872340425
3,51,2,A,22,0.23404255319148937
3,51,2,B,0,0
3,51,2,A/B,0,0
3,51,2,AB,5,0.05319148936170213
3,51,2,E,0,0
3,51,3,U,33,0.35106382978723405
3,51,3,S,2,0.02127659574468085
3,51,3,A,59,0.6276595744680851
3,51,3,B,0,0
3,51,3,A/B,0,0
3,51,3,AB,0,0
3,51,3,E,0,0
3,51,4,U,31,0.32978723404255317
3,51,4,S,1,0.010638297872340425
3,51,4,A,62,0.6595744680851063
3,51,4,B,0,0
3,51,4,A/B,0,0
3,51,4,AB,0,0
3,51,4,E,0,0
3,52,1,U,45,0.4787234042553192
3,52,1,S,0,0
3,52,1,A,44,0.46808510638297873
3,52,1,B,0,0
3,52,1,A/B,0,0
3,52,1,AB,5,0.05319148936170213
3,52,1,E,0,0
3,52,2,U,70,0.7446808510638298
3,52,2,S,0,0
3,52,2,A,23,0.24468085106382978
3,52,2,B,0,0
3,52,2,A/B,0,0
3,52,2,AB,1,0.010638297872340425
3,52,2,E,0,0
3,52,3,U,33,0.35106382978723405
3,52,3,S,1,0.010638297872340425
3,52,3,A,60,0.6382978723404256
3,52,3,B,0,0
3,52,3,A/B,0,0
3,52,3,AB,0,0
3,52,3,E,0,0
3,52,4,U,34,0.3617021276595745
3,52,4,S,0,0
3,52,4,A,60,0.6382978723404256
3,52,4,B,0,0
3,52,4,A/B,0,0
3,52,4,AB,0,0
3,52,4,E,0,0
4,0,1,U,12,0.1276595744680851
4,0,1,S,82,0.8723404255319149
4,0,1,A,0,0
4,0,1,B,0,0
4,0,1,A/B,0,0
4,0,1,AB,0,0
4,0,1,E,0,0
4,0,2,U,12,0.1276595744680851
4,0,2,S,82,0.8723404255319149
4,0,2,A,0,0
4,0,2,B,0,0
4,0,2,A/B,0,0
4,0,2,AB,0,0
4,0,2,E,0,0
4,0,3,U,12,0.1276595744680851
4,0,3,S,82,0.8723404255319149
4,0,3,A,0,0
4,0,3,B,0,0
4,0,3,A/B,0,0
4,0,3,AB,0,0
4,0,3,E,0,0
4,0,4,U,12,0.1276595744680851
4,0,4,S,82,0.8723404255319149
4,0,4,A,0,0
4,0,4,B,0,0
4,0,4,A/B,0,0
4,0,4,AB,0,0
4,0,4,E,0,0
4,1,1,U,94,1
4,1,1,S,0,0
4,1,1,A,0,0
4,1,1,B,0,0
4,1,1,A/B,0,0
4,1,1,AB,0,0
4,1,1,E,0,0
4,1,2,U,93,0.9893617021276596
4,1,2,S,0,0
4,1,2,A,0,0
4,1,2,B,0,0
4,1,2,A/B,0,0
4,1,2,AB,1,0.010638297872340425
4,1,2,E,0,0
4,1,3,U,94,1
4,1,3,S,0,0
4,1,3,A,0,0
4,1,3,B,0,0
4,1,3,A/B,0,0
4,1,3,AB,0,0
4,1,3,E,0,0
4,1,4,U,94,1
4,1,4,S,0,0
4,1,4,A,0,0
4,1,4,B,0,0
4,1,4,A/B,0,0
4,1,4,AB,0,0
4,1,4,E,0,0
4,2,1,U,94,1
4,2,1,S,0,0
4,2,1,A,0,0
4,2,1,B,0,0
4,2,1,A/B,0,0
4,2,1,AB,0,0
4,2,1,E,0,0
4,2,2,U,94,1
4,2,2,S,0,0
4,2,2,A,0,0
4,2,2,B,0,0
4,2,2,A/B,0,0
4,2,2,AB,0,0
4,2,2,E,0,0
4,2,3,U,94,1
4,2,3,S,0,0
4,2,3,A,0,0
4,2,3,B,0,0
4,2,3,A/B,0,0
4,2,3,AB,0,0
4,2,3,E,0,0
4,2,4,U,94,1
4,2,4,S,0,0
4,2,4,A,0,0
4,2,4,B,0,0
4,2,4,A/B,0,0
4,2,4,AB,0,0
4,2,4,E,0,0
4,3,1,U,94,1
4,3,1,S,0,0
4,3,1,A,0,0
4,3,1,B,0,0
4,3,1,A/B,0,0
4,3,1,AB,0,0
4,3,1,E,0,0
4,3,2,U,94,1
4,3,2,S,0,0
4,3,2,A,0,0
4,3,2,B,0,0
4,3,2,A/B,0,0
4,3,2,AB,0,0
4,3,2,E,0,0
4,3,3,U,94,1
4,3,3,S,0,0
4,3,3,A,0,0
4,3,3,B,0,0
4,3,3,A/B,0,0
4,3,3,AB,0,0
4,3,3,E,0,0
4,3,4,U,94,1
4,3,4,S,0,0
4,3,4,A,0,0
4,3,4,B,0,0
4,3,4,A/B,0,0
4,3,4,AB,0,0
4,3,4,E,0,0
4,4,1,U,93,0.9893617021276596
4,4,1,S,1,0.010638297872340425
4,4,1,A,0,0
4,4,1,B,0,0
4,4,1,A/B,0,0
4,4,1,AB,0,0
4,4,1,E,0,0
4,4,2,U,94,1
4,4,2,S,0,0
4,4,2,A,0,0
4,4,2,B,0,0
4,4,2,A/B,0,0
4,4,2,AB,0,0
4,4,2,E,0,0
4,4,3,U,94,1
4,4,3,S,0,0
4,4,3,A,0,0
4,4,3,B,0,0
4,4,3,A/B,0,0
4,4,3,AB,0,0
4,4,3,E,0,0
4,4,4,U,94,1
4,4,4,S,0,0
4,4,4,A,0,0
4,4,4,B,0,0
4,4,4,A/B,0,0
4,4,4,AB,0,0
4,4,4,E,0,0
4,5,1,U,94,1
4,5,1,S,0,0
4,5,1,A,0,0
4,5,1,B,0,0
4,5,1,A/B,0,0
4,5,1,AB,0,0
4,5,1,E,0,0
4,5,2,U,94,1
4,5,2,S,0,0
4,5,2,A,0,0
4,5,2,B,0,0
4,5,2,A/B,0,0
4,5,2,AB,0,0
4,5,2,E,0,0
4,5,3,U,94,1
4,5,3,S,0,0
4,5,3,A,0,0
4,5,3,B,0,0
4,5,3,A/B,0,0
4,5,3,AB,0,0
4,5,3,E,0,0
4,5,4,U,94,1
4,5,4,S,0,0
4,5,4,A,0,0
4,5,4,B,0,0
4,5,4,A/B,0,0
4,5,4,AB,0,0
4,5,4,E,0,0
4,6,1,U,90,0.9574468085106383
4,6,1,S,4,0.0425531914893617
4,6,1,A,0,0
4,6,1,B,0,0
4,6,1,A/B,0,0
4,6,1,AB,0,0
4,6,1,E,0,0
4,6,2,U,91,0.9680851063829787
4,6,2,S,3,0.031914893617021274
4,6,2,A,0,0
4,6,2,B,0,0
4,6,2,A/B,0,0
4,6,2,AB,0,0
4,6,2,E,0,0
4,6,3,U,87,0.925531914893617
4,6,3,S,7,0.07446808510638298
4,6,3,A,0,0
4,6,3,B,0,0
4,6,3,A/B,0,0
4,6,3,AB,0,0
4,6,3,E,0,0
4,6,4,U,90,0.9574468085106383
4,6,4,S,4,0.0425531914893617
4,6,4,A,0,0
4,6,4,B,0,0
4,6,4,A/B,0,0
4,6,4,AB,0,0
4,6,4,E,0,0
4,7,1,U,94,1
4,7,1,S,0,0
4,7,1,A,0,0
4,7,1,B,0,0
4,7,1,A/B,0,0
4,7,1,AB,0,0
4,7,1,E,0,0
4,7,2,U,94,1
4,7,2,S,0,0
4,7,2,A,0,0
4,7,2,B,0,0
4,7,2,A/B,0,0
4,7,2,AB,0,0
4,7,2,E,0,0
4,7,3,U,94,1
4,7,3,S,0,0
4,7,3,A,0,0
4,7,3,B,0,0
4,7,3,A/B,0,0
4,7,3,AB,0,0
4,7,3,E,0,0
4,7,4,U,94,1
4,7,4,S,0,0
4,7,4,A,0,0
4,7,4,B,0,0
4,7,4,A/B,0,0
4,7,4,AB,0,0
4,7,4,E,0,0
4,8,1,U,94,1
4,8,1,S,0,0
4,8,1,A,0,0
4,8,1,B,0,0
4,8,1,A/B,0,0
4,8,1,AB,0,0
4,8,1,E,0,0
4,8,2,U,94,1
4,8,2,S,0,0
4,8,2,A,0,0
4,8,2,B,0,0
4,8,2,A/B,0,0
4,8,2,AB,0,0
4,8,2,E,0,0
4,8,3,U,93,0.9893617021276596
4,8,3,S,0,0
4,8,3,A,0,0
4,8,3,B,0,0
4,8,3,A/B,0,0
4,8,3,AB,1,0.010638297872340425
4,8,3,E,0,0
4,8,4,U,94,1
4,8,4,S,0,0
4,8,4,A,0,0
4,8,4,B,0,0
4,8,4,A/B,0,0
4,8,4,AB,0,0
4,8,4,E,0,0
4,9,1,U,94,1
4,9,1,S,0,0
4,9,1,A,0,0
4,9,1,B,0,0
4,9,1,A/B,0,0
4,9,1,AB,0,0
4,9,1,E,0,0
4,9,2,U,94,1
4,9,2,S,0,0
4,9,2,A,0,0
4,9,2,B,0,0
4,9,2,A/B,0,0
4,9,2,AB,0,0
4,9,2,E,0,0
4,9,3,U,94,1
4,9,3,S,0,0
4,9,3,A,0,0
4,9,3,B,0,0
4,9,3,A/B,0,0
4,9,3,AB,0,0
4,9,3,E,0,0
4,9,4,U,92,0.9787234042553191
4,9,4,S,2,0.02127659574468085
4,9,4,A,0,0
4,9,4,B,0,0
4,9,4,A/B,0,0
4,9,4,AB,0,0
4,9,4,E,0,0
4,10,1,U,94,1
4,10,1,S,0,0
4,10,1,A,0,0
4,10,1,B,0,0
4,10,1,A/B,0,0
4,10,1,AB,0,0
4,10,1,E,0,0
4,10,2,U,93,0.9893617021276596
4,10,2,S,1,0.010638297872340425
4,10,2,A,0,0
4,10,2,B,0,0
4,10,2,A/B,0,0
4,10,2,AB,0,0
4,10,2,E,0,0
4,10,3,U,94,1
4,10,3,S,0,0
4,10,3,A,0,0
4,10,3,B,0,0
4,10,3,A/B,0,0
4,10,3,AB,0,0
4,10,3,E,0,0
4,10,4,U,94,1
4,10,4,S,0,0
4,10,4,A,0,0
4,10,4,B,0,0
4,10,4,A/B,0,0
4,10,4,AB,0,0
4,10,4,E,0,0
4,11,1,U,94,1
4,11,1,S,0,0
4,11,1,A,0,0
4,11,1,B,0,0
4,11,1,A/B,0,0
4,11,1,AB,0,0
4,11,1,E,0,0
4,11,2,U,94,1
4,11,2,S,0,0
4,11,2,A,0,0
4,11,2,B,0,0
4,11,2,A/B,0,0
4,11,2,AB,0,0
4,11,2,E,0,0
4,11,3,U,94,1
4,11,3,S,0,0
4,11,3,A,0,0
4,11,3,B,0,0
4,11,3,A/B,0,0
4,11,3,AB,0,0
4,11,3,E,0,0
4,11,4,U,94,1
4,11,4,S,0,0
4,11,4,A,0,0
4,11,4,B,0,0
4,11,4,A/B,0,0
4,11,4,AB,0,0
4,11,4,E,0,0
4,12,1,U,94,1
4,12,1,S,0,0
4,12,1,A,0,0
4,12,1,B,0,0
4,12,1,A/B,0,0
4,12,1,AB,0,0
4,12,1,E,0,0
4,12,2,U,94,1
4,12,2,S,0,0
4,12,2,A,0,0
4,12,2,B,0,0
4,12,2,A/B,0,0
4,12,2,AB,0,0
4,12,2,E,0,0
4,12,3,U,94,1
4,12,3,S,0,0
4,12,3,A,0,0
4,12,3,B,0,0
4,12,3,A/B,0,0
4,12,3,AB,0,0
4,12,3,E,0,0
4,12,4,U,94,1
4,12,4,S,0,0
4,12,4,A,0,0
4,12,4,B,0,0
4,12,4,A/B,0,0
4,12,4,AB,0,0
4,12,4,E,0,0
4,13,1,U,94,1
4,13,1,S,0,0
4,13,1,A,0,0
4,13,1,B,0,0
4,13,1,A/B,0,0
4,13,1,AB,0,0
4,13,1,E,0,0
4,13,2,U,94,1
4,13,2,S,0,0
4,13,2,A,0,0
4,13,2,B,0,0
4,13,2,A/B,0,0
4,13,2,AB,0,0
4,13,2,E,0,0
4,13,3,U,94,1
4,13,3,S,0,0
4,13,3,A,0,0
4,13,3,B,0,0
4,13,3,A/B,0,0
4,13,3,AB,0,0
4,13,3,E,0,0
4,13,4,U,94,1
4,13,4,S,0,0
4,13,4,A,0,0
4,13,4,B,0,0
4,13,4,A/B,0,0
4,13,4,AB,0,0
4,13,4,E,0,0
4,14,1,U,94,1
4,14,1,S,0,0
4,14,1,A,0,0
4,14,1,B,0,0
4,14,1,A/B,0,0
4,14,1,AB,0,0
4,14,1,E,0,0
4,14,2,U,94,1
4,14,2,S,0,0
4,14,2,A,0,0
4,14,2,B,0,0
4,14,2,A/B,0,0
4,14,2,AB,0,0
4,14,2,E,0,0
4,14,3,U,94,1
4,14,3,S,0,0
4,14,3,A,0,0
4,14,3,B,0,0
4,14,3,A/B,0,0
4,14,3,AB,0,0
4,14,3,E,0,0
4,14,4,U,94,1
4,14,4,S,0,0
4,14,4,A,0,0
4,14,4,B,0,0
4,14,4,A/B,0,0
4,14,4,AB,0,0
4,14,4,E,0,0
4,15,1,U,94,1
4,15,1,S,0,0
4,15,1,A,0,0
4,15,1,B,0,0
4,15,1,A/B,0,0
4,15,1,AB,0,0
4,15,1,E,0,0
4,15,2,U,94,1
4,15,2,S,0,0
4,15,2,A,0,0
4,15,2,B,0,0
4,15,2,A/B,0,0
4,15,2,AB,0,0
4,15,2,E,0,0
4,15,3,U,93,0.9893617021276596
4,15,3,S,0,0
4,15,3,A,0,0
4,15,3,B,0,0
4,15,3,A/B,0,0
4,15,3,AB,1,0.010638297872340425
4,15,3,E,0,0
4,15,4,U,94,1
4,15,4,S,0,0
4,15,4,A,0,0
4,15,4,B,0,0
4,15,4,A/B,0,0
4,15,4,AB,0,0
4,15,4,E,0,0
4,16,1,U,94,1
4,16,1,S,0,0
4,16,1,A,0,0
4,16,1,B,0,0
4,16,1,A/B,0,0
4,16,1,AB,0,0
4,16,1,E,0,0
4,16,2,U,94,1
4,16,2,S,0,0
4,16,2,A,0,0
4,16,2,B,0,0
4,16,2,A/B,0,0
4,16,2,AB,0,0
4,16,2,E,0,0
4,16,3,U,94,1
4,16,3,S,0,0
4,16,3,A,0,0
4,16,3,B,0,0
4,16,3,A/B,0,0
4,16,3,AB,0,0
4,16,3,E,0,0
4,16,4,U,94,1
4,16,4,S,0,0
4,16,4,A,0,0
4,16,4,B,0,0
4,16,4,A/B,0,0
4,16,4,AB,0,0
4,16,4,E,0,0
4,17,1,U,94,1
4,17,1,S,0,0
4,17,1,A,0,0
4,17,1,B,0,0
4,17,1,A/B,0,0
4,17,1,AB,0,0
4,17,1,E,0,0
4,17,2,U,94,1
4,17,2,S,0,0
4,17,2,A,0,0
4,17,2,B,0,0
4,17,2,A/B,0,0
4,17,2,AB,0,0
4,17,2,E,0,0
4,17,3,U,94,1
4,17,3,S,0,0
4,17,3,A,0,0
4,17,3,B,0,0
4,17,3,A/B,0,0
4,17,3,AB,0,0
4,17,3,E,0,0
4,17,4,U,94,1
4,17,4,S,0,0
4,17,4,A,0,0
4,17,4,B,0,0
4,17,4,A/B,0,0
4,17,4,AB,0,0
4,17,4,E,0,0
4,18,1,U,94,1
4,18,1,S,0,0
4,18,1,A,0,0
4,18,1,B,0,0
4,18,1,A/B,0,0
4,18,1,AB,0,0
4,18,1,E,0,0
4,18,2,U,94,1
4,18,2,S,0,0
4,18,2,A,0,0
4,18,2,B,0,0
4,18,2,A/B,0,0
4,18,2,AB,0,0
4,18,2,E,0,0
4,18,3,U,94,1
4,18,3,S,0,0
4,18,3,A,0,0
4,18,3,B,0,0
4,18,3,A/B,0,0
4,18,3,AB,0,0
4,18,3,E,0,0
4,18,4,U,94,1
4,18,4,S,0,0
4,18,4,A,0,0
4,18,4,B,0,0
4,18,4,A/B,0,0
4,18,4,AB,0,0
4,18,4,E,0,0
4,19,1,U,94,1
4,19,1,S,0,0
4,19,1,A,0,0
4,19,1,B,0,0
4,19,1,A/B,0,0
4,19,1,AB,0,0
4,19,1,E,0,0
4,19,2,U,94,1
4,19,2,S,0,0
4,19,2,A,0,0
4,19,2,B,0,0
4,19,2,A/B,0,0
4,19,2,AB,0,0
4,19,2,E,0,0
4,19,3,U,94,1
4,19,3,S,0,0
4,19,3,A,0,0
4,19,3,B,0,0
4,19,3,A/B,0,0
4,19,3,AB,0,0
4,19,3,E,0,0
4,19,4,U,94,1
4,19,4,S,0,0
4,19,4,A,0,0
4,19,4,B,0,0
4,19,4,A/B,0,0
4,19,4,AB,0,0
4,19,4,E,0,0
4,20,1,U,94,1
4,20,1,S,0,0
4,20,1,A,0,0
4,20,1,B,0,0
4,20,1,A/B,0,0
4,20,1,AB,0,0
4,20,1,E,0,0
4,20,2,U,94,1
4,20,2,S,0,0
4,20,2,A,0,0
4,20,2,B,0,0
4,20,2,A/B,0,0
4,20,2,AB,0,0
4,20,2,E,0,0
4,20,3,U,94,1
4,20,3,S,0,0
4,20,3,A,0,0
4,20,3,B,0,0
4,20,3,A/B,0,0
4,20,3,AB,0,0
4,20,3,E,0,0
4,20,4,U,94,1
4,20,4,S,0,0
4,20,4,A,0,0
4,20,4,B,0,0
4,20,4,A/B,0,0
4,20,4,AB,0,0
4,20,4,E,0,0
4,21,1,U,94,1
4,21,1,S,0,0
4,21,1,A,0,0
4,21,1,B,0,0
4,21,1,A/B,0,0
4,21,1,AB,0,0
4,21,1,E,0,0
4,21,2,U,94,1
4,21,2,S,0,0
4,21,2,A,0,0
4,21,2,B,0,0
4,21,2,A/B,0,0
4,21,2,AB,0,0
4,21,2,E,0,0
4,21,3,U,94,1
4,21,3,S,0,0
4,21,3,A,0,0
4,21,3,B,0,0
4,21,3,A/B,0,0
4,21,3,AB,0,0
4,21,3,E,0,0
4,21,4,U,94,1
4,21,4,S,0,0
4,21,4,A,0,0
4,21,4,B,0,0
4,21,4,A/B,0,0
4,21,4,AB,0,0
4,21,4,E,0,0
4,22,1,U,94,1
4,22,1,S,0,0
4,22,1,A,0,0
4,22,1,B,0,0
4,22,1,A/B,0,0
4,22,1,AB,0,0
4,22,1,E,0,0
4,22,2,U,94,1
4,22,2,S,0,0
4,22,2,A,0,0
4,22,2,B,0,0
4,22,2,A/B,0,0
4,22,2,AB,0,0
4,22,2,E,0,0
4,22,3,U,94,1
4,22,3,S,0,0
4,22,3,A,0,0
4,22,3,B,0,0
4,22,3,A/B,0,0
4,22,3,AB,0,0
4,22,3,E,0,0
4,22,4,U,94,1
4,22,4,S,0,0
4,22,4,A,0,0
4,22,4,B,0,0
4,22,4,A/B,0,0
4,22,4,AB,0,0
4,22,4,E,0,0
4,23,1,U,94,1
4,23,1,S,0,0
4,23,1,A,0,0
4,23,1,B,0,0
4,23,1,A/B,0,0
4,23,1,AB,0,0
4,23,1,E,0,0
4,23,2,U,94,1
4,23,2,S,0,0
4,23,2,A,0,0
4,23,2,B,0,0
4,23,2,A/B,0,0
4,23,2,AB,0,0
4,23,2,E,0,0
4,23,3,U,94,1
4,23,3,S,0,0
4,23,3,A,0,0
4,23,3,B,0,0
4,23,3,A/B,0,0
4,23,3,AB,0,0
4,23,3,E,0,0
4,23,4,U,94,1
4,23,4,S,0,0
4,23,4,A,0,0
4,23,4,B,0,0
4,23,4,A/B,0,0
4,23,4,AB,0,0
4,23,4,E,0,0
4,24,1,U,94,1
4,24,1,S,0,0
4,24,1,A,0,0
4,24,1,B,0,0
4,24,1,A/B,0,0
4,24,1,AB,0,0
4,24,1,E,0,0
4,24,2,U,93,0.9893617021276596
4,24,2,S,1,0.010638297872340425
4,24,2,A,0,0
4,24,2,B,0,0
4,24,2,A/B,0,0
4,24,2,AB,0,0
4,24,2,E,0,0
4,24,3,U,94,1
4,24,3,S,0,0
4,24,3,A,0,0
4,24,3,B,0,0
4,24,3,A/B,0,0
4,24,3,AB,0,0
4,24,3,E,0,0
4,24,4,U,94,1
4,24,4,S,0,0
4,24,4,A,0,0
4,24,4,B,0,0
4,24,4,A/B,0,0
4,24,4,AB,0,0
4,24,4,E,0,0
4,25,1,U,94,1
4,25,1,S,0,0
4,25,1,A,0,0
4,25,1,B,0,0
4,25,1,A/B,0,0
4,25,1,AB,0,0
4,25,1,E,0,0
4,25,2,U,94,1
4,25,2,S,0,0
4,25,2,A,0,0
4,25,2,B,0,0
4,25,2,A/B,0,0
4,25,2,AB,0,0
4,25,2,E,0,0
4,25,3,U,94,1
4,25,3,S,0,0
4,25,3,A,0,0
4,25,3,B,0,0
4,25,3,A/B,0,0
4,25,3,AB,0,0
4,25,3,E,0,0
4,25,4,U,94,1
4,25,4,S,0,0
4,25,4,A,0,0
4,25,4,B,0,0
4,25,4,A/B,0,0
4,25,4,AB,0,0
4,25,4,E,0,0
4,26,1,U,94,1
4,26,1,S,0,0
4,26,1,A,0,0
4,26,1,B,0,0
4,26,1,A/B,0,0
4,26,1,AB,0,0
4,26,1,E,0,0
4,26,2,U,94,1
4,26,2,S,0,0
4,26,2,A,0,0
4,26,2,B,0,0
4,26,2,A/B,0,0
4,26,2,AB,0,0
4,26,2,E,0,0
4,26,3,U,93,0.9893617021276596
4,26,3,S,1,0.010638297872340425
4,26,3,A,0,0
4,26,3,B,0,0
4,26,3,A/B,0,0
4,26,3,AB,0,0
4,26,3,E,0,0
4,26,4,U,94,1
4,26,4,S,0,0
4,26,4,A,0,0
4,26,4,B,0,0
4,26,4,A/B,0,0
4,26,4,AB,0,0
4,26,4,E,0,0
4,27,1,U,94,1
4,27,1,S,0,0
4,27,1,A,0,0
4,27,1,B,0,0
4,27,1,A/B,0,0
4,27,1,AB,0,0
4,27,1,E,0,0
4,27,2,U,94,1
4,27,2,S,0,0
4,27,2,A,0,0
4,27,2,B,0,0
4,27,2,A/B,0,0
4,27,2,AB,0,0
4,27,2,E,0,0
4,27,3,U,94,1
4,27,3,S,0,0
4,27,3,A,0,0
4,27,3,B,0,0
4,27,3,A/B,0,0
4,27,3,AB,0,0
4,27,3,E,0,0
4,27,4,U,94,1
4,27,4,S,0,0
4,27,4,A,0,0
4,27,4,B,0,0
4,27,4,A/B,0,0
4,27,4,AB,0,0
4,27,4,E,0,0
4,28,1,U,94,1
4,28,1,S,0,0
4,28,1,A,0,0
4,28,1,B,0,0
4,28,1,A/B,0,0
4,28,1,AB,0,0
4,28,1,E,0,0
4,28,2,U,94,1
4,28,2,S,0,0
4,28,2,A,0,0
4,28,2,B,0,0
4,28,2,A/B,0,0
4,28,2,AB,0,0
4,28,2,E,0,0
4,28,3,U,94,1
4,28,3,S,0,0
4,28,3,A,0,0
4,28,3,B,0,0
4,28,3,A/B,0,0
4,28,3,AB,0,0
4,28,3,E,0,0
4,28,4,U,94,1
4,28,4,S,0,0
4,28,4,A,0,0
4,28,4,B,0,0
4,28,4,A/B,0,0
4,28,4,AB,0,0
4,28,4,E,0,0
4,29,1,U,94,1
4,29,1,S,0,0
4,29,1,A,0,0
4,29,1,B,0,0
4,29,1,A/B,0,0
4,29,1,AB,0,0
4,29,1,E,0,0
4,29,2,U,94,1
4,29,2,S,0,0
4,29,2,A,0,0
4,29,2,B,0,0
4,29,2,A/B,0,0
4,29,2,AB,0,0
4,29,2,E,0,0
4,29,3,U,94,1
4,29,3,S,0,0
4,29,3,A,0,0
4,29,3,B,0,0
4,29,3,A/B,0,0
4,29,3,AB,0,0
4,29,3,E,0,0
4,29,4,U,94,1
4,29,4,S,0,0
4,29,4,A,0,0
4,29,4,B,0,0
4,29,4,A/B,0,0
4,29,4,AB,0,0
4,29,4,E,0,0
4,30,1,U,94,1
4,30,1,S,0,0
4,30,1,A,0,0
4,30,1,B,0,0
4,30,1,A/B,0,0
4,30,1,AB,0,0
4,30,1,E,0,0
4,30,2,U,94,1
4,30,2,S,0,0
4,30,2,A,0,0
4,30,2,B,0,0
4,30,2,A/B,0,0
4,30,2,AB,0,0
4,30,2,E,0,0
4,30,3,U,94,1
4,30,3,S,0,0
4,30,3,A,0,0
4,30,3,B,0,0
4,30,3,A/B,0,0
4,30,3,AB,0,0
4,30,3,E,0,0
4,30,4,U,94,1
4,30,4,S,0,0
4,30,4,A,0,0
4,30,4,B,0,0
4,30,4,A/B,0,0
4,30,4,AB,0,0
4,30,4,E,0,0
4,31,1,U,94,1
4,31,1,S,0,0
4,31,1,A,0,0
4,31,1,B,0,0
4,31,1,A/B,0,0
4,31,1,AB,0,0
4,31,1,E,0,0
4,31,2,U,94,1
4,31,2,S,0,0
4,31,2,A,0,0
4,31,2,B,0,0
4,31,2,A/B,0,0
4,31,2,AB,0,0
4,31,2,E,0,0
4,31,3,U,94,1
4,31,3,S,0,0
4,31,3,A,0,0
4,31,3,B,0,0
4,31,3,A/B,0,0
4,31,3,AB,0,0
4,31,3,E,0,0
4,31,4,U,94,1
4,31,4,S,0,0
4,31,4,A,0,0
4,31,4,B,0,0
4,31,4,A/B,0,0
4,31,4,AB,0,0
4,31,4,E,0,0
4,32,1,U,94,1
4,32,1,S,0,0
4,32,1,A,0,0
4,32,1,B,0,0
4,32,1,A/B,0,0
4,32,1,AB,0,0
4,32,1,E,0,0
4,32,2,U,94,1
4,32,2,S,0,0
4,32,2,A,0,0
4,32,2,B,0,0
4,32,2,A/B,0,0
4,32,2,AB,0,0
4,32,2,E,0,0
4,32,3,U,94,1
4,32,3,S,0,0
4,32,3,A,0,0
4,32,3,B,0,0
4,32,3,A/B,0,0
4,32,3,AB,0,0
4,32,3,E,0,0
4,32,4,U,94,1
4,32,4,S,0,0
4,32,4,A,0,0
4,32,4,B,0,0
4,32,4,A/B,0,0
4,32,4,AB,0,0
4,32,4,E,0,0
4,33,1,U,94,1
4,33,1,S,0,0
4,33,1,A,0,0
4,33,1,B,0,0
4,33,1,A/B,0,0
4,33,1,AB,0,0
4,33,1,E,0,0
4,33,2,U,94,1
4,33,2,S,0,0
4,33,2,A,0,0
4,33,2,B,0,0
4,33,2,A/B,0,0
4,33,2,AB,0,0
4,33,2,E,0,0
4,33,3,U,94,1
4,33,3,S,0,0
4,33,3,A,0,0
4,33,3,B,0,0
4,33,3,A/B,0,0
4,33,3,AB,0,0
4,33,3,E,0,0
4,33,4,U,94,1
4,33,4,S,0,0
4,33,4,A,0,0
4,33,4,B,0,0
4,33,4,A/B,0,0
4,33,4,AB,0,0
4,33,4,E,0,0
4,34,1,U,94,1
4,34,1,S,0,0
4,34,1,A,0,0
4,34,1,B,0,0
4,34,1,A/B,0,0
4,34,1,AB,0,0
4,34,1,E,0,0
4,34,2,U,94,1
4,34,2,S,0,0
4,34,2,A,0,0
4,34,2,B,0,0
4,34,2,A/B,0,0
4,34,2,AB,0,0
4,34,2,E,0,0
4,34,3,U,94,1
4,34,3,S,0,0
4,34,3,A,0,0
4,34,3,B,0,0
4,34,3,A/B,0,0
4,34,3,AB,0,0
4,34,3,E,0,0
4,34,4,U,94,1
4,34,4,S,0,0
4,34,4,A,0,0
4,34,4,B,0,0
4,34,4,A/B,0,0
4,34,4,AB,0,0
4,34,4,E,0,0
4,35,1,U,93,0.9893617021276596
4,35,1,S,0,0
4,35,1,A,0,0
4,35,1,B,0,0
4,35,1,A/B,0,0
4,35,1,AB,1,0.010638297872340425
4,35,1,E,0,0
4,35,2,U,94,1
4,35,2,S,0,0
4,35,2,A,0,0
4,35,2,B,0,0
4,35,2,A/B,0,0
4,35,2,AB,0,0
4,35,2,E,0,0
4,35,3,U,94,1
4,35,3,S,0,0
4,35,3,A,0,0
4,35,3,B,0,0
4,35,3,A/B,0,0
4,35,3,AB,0,0
4,35,3,E,0,0
4,35,4,U,94,1
4,35,4,S,0,0
4,35,4,A,0,0
4,35,4,B,0,0
4,35,4,A/B,0,0
4,35,4,AB,0,0
4,35,4,E,0,0
4,36,1,U,94,1
4,36,1,S,0,0
4,36,1,A,0,0
4,36,1,B,0,0
4,36,1,A/B,0,0
4,36,1,AB,0,0
4,36,1,E,0,0
4,36,2,U,93,0.9893617021276596
4,36,2,S,0,0
4,36,2,A,1,0.010638297872340425
4,36,2,B,0,0
4,36,2,A/B,0,0
4,36,2,AB,0,0
4,36,2,E,0,0
4,36,3,U,94,1
4,36,3,S,0,0
4,36,3,A,0,0
4,36,3,B,0,0
4,36,3,A/B,0,0
4,36,3,AB,0,0
4,36,3,E,0,0
4,36,4,U,94,1
4,36,4,S,0,0
4,36,4,A,0,0
4,36,4,B,0,0
4,36,4,A/B,0,0
4,36,4,AB,0,0
4,36,4,E,0,0
4,37,1,U,94,1
4,37,1,S,0,0
4,37,1,A,0,0
4,37,1,B,0,0
4,37,1,A/B,0,0
