plate,transfer,rep,p,n,f
3,0,4,A/B,1,0.010638297872340425
3,0,4,AB,0,0
3,0,4,E,0,0
3,1,1,U,64,0.6808510638297872
3,1,1,S,4,0.0425531914893617
3,1,1,A,3,0.031914893617021274
3,1,1,B,8,0.0851063829787234
3,1,1,A/B,15,0.1595744680851064
3,1,1,AB,0,0
3,1,1,E,0,0
3,1,2,U,59,0.6276595744680851
3,1,2,S,4,0.0425531914893617
3,1,2,A,6,0.06382978723404255
3,1,2,B,7,0.07446808510638298
3,1,2,A/B,17,0.18085106382978725
3,1,2,AB,1,0.010638297872340425
3,1,2,E,0,0
3,1,3,U,46,0.48936170212765956
3,1,3,S,6,0.06382978723404255
3,1,3,A,2,0.02127659574468085
3,1,3,B,7,0.07446808510638298
3,1,3,A/B,21,0.22340425531914893
3,1,3,AB,12,0.1276595744680851
3,1,3,E,0,0
3,1,4,U,58,0.6170212765957447
3,1,4,S,2,0.02127659574468085
3,1,4,A,6,0.06382978723404255
3,1,4,B,12,0.1276595744680851
3,1,4,A/B,16,0.1702127659574468
3,1,4,AB,0,0
3,1,4,E,0,0
3,2,1,U,57,0.6063829787234043
3,2,1,S,2,0.02127659574468085
3,2,1,A,1,0.010638297872340425
3,2,1,B,34,0.3617021276595745
3,2,1,A/B,0,0
3,2,1,AB,0,0
3,2,1,E,0,0
3,2,2,U,58,0.6170212765957447
3,2,2,S,1,0.010638297872340425
3,2,2,A,0,0
3,2,2,B,34,0.3617021276595745
3,2,2,A/B,1,0.010638297872340425
3,2,2,AB,0,0
3,2,2,E,0,0
3,2,3,U,37,0.39361702127659576
3,2,3,S,1,0.010638297872340425
3,2,3,A,0,0
3,2,3,B,40,0.425531914893617
3,2,3,A/B,0,0
3,2,3,AB,16,0.1702127659574468
3,2,3,E,0,0
3,2,4,U,56,0.5957446808510638
3,2,4,S,7,0.07446808510638298
3,2,4,A,2,0.02127659574468085
3,2,4,B,28,0.2978723404255319
3,2,4,A/B,1,0.010638297872340425
3,2,4,AB,0,0
3,2,4,E,0,0
3,3,1,U,33,0.35106382978723405
3,3,1,S,3,0.031914893617021274
3,3,1,A,1,0.010638297872340425
3,3,1,B,57,0.6063829787234043
3,3,1,A/B,0,0
3,3,1,AB,0,0
3,3,1,E,0,0
3,3,2,U,44,0.46808510638297873
3,3,2,S,1,0.010638297872340425
3,3,2,A,1,0.010638297872340425
3,3,2,B,48,0.5106382978723404
3,3,2,A/B,0,0
3,3,2,AB,0,0
3,3,2,E,0,0
3,3,3,U,28,0.2978723404255319
3,3,3,S,0,0
3,3,3,A,0,0
3,3,3,B,48,0.5106382978723404
3,3,3,A/B,0,0
3,3,3,AB,18,0.19148936170212766
3,3,3,E,0,0
3,3,4,U,46,0.48936170212765956
3,3,4,S,2,0.02127659574468085
3,3,4,A,0,0
3,3,4,B,45,0.4787234042553192
3,3,4,A/B,0,0
3,3,4,AB,1,0.010638297872340425
3,3,4,E,0,0
3,4,1,U,28,0.2978723404255319
3,4,1,S,10,0.10638297872340426
3,4,1,A,1,0.010638297872340425
3,4,1,B,53,0.5638297872340425
3,4,1,A/B,2,0.02127659574468085
3,4,1,AB,0,0
3,4,1,E,0,0
3,4,2,U,38,0.40425531914893614
3,4,2,S,7,0.07446808510638298
3,4,2,A,0,0
3,4,2,B,48,0.5106382978723404
3,4,2,A/B,1,0.010638297872340425
3,4,2,AB,0,0
3,4,2,E,0,0
3,4,3,U,23,0.24468085106382978
3,4,3,S,7,0.07446808510638298
3,4,3,A,0,0
3,4,3,B,43,0.4574468085106383
3,4,3,A/B,0,0
3,4,3,AB,21,0.22340425531914893
3,4,3,E,0,0
3,4,4,U,40,0.425531914893617
3,4,4,S,10,0.10638297872340426
3,4,4,A,0,0
3,4,4,B,43,0.4574468085106383
3,4,4,A/B,1,0.010638297872340425
3,4,4,AB,0,0
3,4,4,E,0,0
3,5,1,U,38,0.40425531914893614
3,5,1,S,3,0.031914893617021274
3,5,1,A,0,0
3,5,1,B,52,0.5531914893617021
3,5,1,A/B,1,0.010638297872340425
3,5,1,AB,0,0
3,5,1,E,0,0
3,5,2,U,46,0.48936170212765956
3,5,2,S,3,0.031914893617021274
3,5,2,A,0,0
3,5,2,B,45,0.4787234042553192
3,5,2,A/B,0,0
3,5,2,AB,0,0
3,5,2,E,0,0
3,5,3,U,33,0.35106382978723405
3,5,3,S,1,0.010638297872340425
3,5,3,A,0,0
3,5,3,B,40,0.425531914893617
3,5,3,A/B,0,0
3,5,3,AB,20,0.2127659574468085
3,5,3,E,0,0
3,5,4,U,38,0.40425531914893614
3,5,4,S,12,0.1276595744680851
3,5,4,A,0,0
3,5,4,B,44,0.46808510638297873
3,5,4,A/B,0,0
3,5,4,AB,0,0
3,5,4,E,0,0
3,6,1,U,35,0.3723404255319149
3,6,1,S,2,0.02127659574468085
3,6,1,A,0,0
3,6,1,B,51,0.5425531914893617
3,6,1,A/B,3,0.031914893617021274
3,6,1,AB,3,0.031914893617021274
3,6,1,E,0,0
3,6,2,U,38,0.40425531914893614
3,6,2,S,1,0.010638297872340425
3,6,2,A,0,0
3,6,2,B,52,0.5531914893617021
3,6,2,A/B,1,0.010638297872340425
3,6,2,AB,2,0.02127659574468085
3,6,2,E,0,0
3,6,3,U,29,0.30851063829787234
3,6,3,S,0,0
3,6,3,A,0,0
3,6,3,B,42,0.44680851063829785
3,6,3,A/B,0,0
3,6,3,AB,23,0.24468085106382978
3,6,3,E,0,0
3,6,4,U,41,0.43617021276595747
3,6,4,S,7,0.07446808510638298
3,6,4,A,0,0
3,6,4,B,41,0.43617021276595747
3,6,4,A/B,5,0.05319148936170213
3,6,4,AB,0,0
3,6,4,E,0,0
3,7,1,U,22,0.23404255319148937
3,7,1,S,1,0.010638297872340425
3,7,1,A,1,0.010638297872340425
3,7,1,B,65,0.6914893617021277
3,7,1,A/B,3,0.031914893617021274
3,7,1,AB,2,0.02127659574468085
3,7,1,E,0,0
3,7,2,U,22,0.23404255319148937
3,7,2,S,2,0.02127659574468085
3,7,2,A,0,0
3,7,2,B,64,0.6808510638297872
3,7,2,A/B,3,0.031914893617021274
3,7,2,AB,3,0.031914893617021274
3,7,2,E,0,0
3,7,3,U,18,0.19148936170212766
3,7,3,S,1,0.010638297872340425
3,7,3,A,0,0
3,7,3,B,48,0.5106382978723404
3,7,3,A/B,1,0.010638297872340425
3,7,3,AB,26,0.2765957446808511
3,7,3,E,0,0
3,7,4,U,23,0.24468085106382978
3,7,4,S,0,0
3,7,4,A,1,0.010638297872340425
3,7,4,B,65,0.6914893617021277
3,7,4,A/B,4,0.0425531914893617
3,7,4,AB,1,0.010638297872340425
3,7,4,E,0,0
3,8,1,U,8,0.0851063829787234
3,8,1,S,0,0
3,8,1,A,0,0
3,8,1,B,86,0.9148936170212766
3,8,1,A/B,0,0
3,8,1,AB,0,0
3,8,1,E,0,0
3,8,2,U,12,0.1276595744680851
3,8,2,S,0,0
3,8,2,A,0,0
3,8,2,B,79,0.8404255319148937
3,8,2,A/B,0,0
3,8,2,AB,3,0.031914893617021274
3,8,2,E,0,0
3,8,3,U,8,0.0851063829787234
3,8,3,S,0,0
3,8,3,A,0,0
3,8,3,B,63,0.6702127659574468
3,8,3,A/B,0,0
3,8,3,AB,23,0.24468085106382978
3,8,3,E,0,0
3,8,4,U,12,0.1276595744680851
3,8,4,S,1,0.010638297872340425
3,8,4,A,0,0
3,8,4,B,81,0.8617021276595744
3,8,4,A/B,0,0
3,8,4,AB,0,0
3,8,4,E,0,0
3,9,1,U,9,0.09574468085106383
3,9,1,S,0,0
3,9,1,A,1,0.010638297872340425
3,9,1,B,83,0.8829787234042553
3,9,1,A/B,1,0.010638297872340425
3,9,1,AB,0,0
3,9,1,E,0,0
3,9,2,U,14,0.14893617021276595
3,9,2,S,0,0
3,9,2,A,0,0
3,9,2,B,77,0.8191489361702128
3,9,2,A/B,0,0
3,9,2,AB,3,0.031914893617021274
3,9,2,E,0,0
3,9,3,U,9,0.09574468085106383
3,9,3,S,0,0
3,9,3,A,0,0
3,9,3,B,59,0.6276595744680851
3,9,3,A/B,0,0
3,9,3,AB,26,0.2765957446808511
3,9,3,E,0,0
3,9,4,U,13,0.13829787234042554
3,9,4,S,0,0
3,9,4,A,1,0.010638297872340425
3,9,4,B,80,0.851063829787234
3,9,4,A/B,0,0
3,9,4,AB,0,0
3,9,4,E,0,0
3,10,1,U,12,0.1276595744680851
3,10,1,S,4,0.0425531914893617
3,10,1,A,2,0.02127659574468085
3,10,1,B,74,0.7872340425531915
3,10,1,A/B,1,0.010638297872340425
3,10,1,AB,1,0.010638297872340425
3,10,1,E,0,0
3,10,2,U,11,0.11702127659574468
3,10,2,S,11,0.11702127659574468
3,10,2,A,0,0
3,10,2,B,69,0.7340425531914894
3,10,2,A/B,1,0.010638297872340425
3,10,2,AB,2,0.02127659574468085
3,10,2,E,0,0
3,10,3,U,15,0.1595744680851064
3,10,3,S,3,0.031914893617021274
3,10,3,A,1,0.010638297872340425
3,10,3,B,49,0.5212765957446809
3,10,3,A/B,3,0.031914893617021274
3,10,3,AB,23,0.24468085106382978
3,10,3,E,0,0
3,10,4,U,8,0.0851063829787234
3,10,4,S,12,0.1276595744680851
3,10,4,A,1,0.010638297872340425
3,10,4,B,70,0.7446808510638298
3,10,4,A/B,3,0.031914893617021274
3,10,4,AB,0,0
3,10,4,E,0,0
3,11,1,U,9,0.09574468085106383
3,11,1,S,3,0.031914893617021274
3,11,1,A,0,0
3,11,1,B,70,0.7446808510638298
3,11,1,A/B,6,0.06382978723404255
3,11,1,AB,6,0.06382978723404255
3,11,1,E,0,0
3,11,2,U,14,0.14893617021276595
3,11,2,S,6,0.06382978723404255
3,11,2,A,0,0
3,11,2,B,67,0.7127659574468085
3,11,2,A/B,4,0.0425531914893617
3,11,2,AB,3,0.031914893617021274
3,11,2,E,0,0
3,11,3,U,15,0.1595744680851064
3,11,3,S,6,0.06382978723404255
3,11,3,A,0,0
3,11,3,B,46,0.48936170212765956
3,11,3,A/B,0,0
3,11,3,AB,27,0.2872340425531915
3,11,3,E,0,0
3,11,4,U,9,0.09574468085106383
3,11,4,S,5,0.05319148936170213
3,11,4,A,0,0
3,11,4,B,74,0.7872340425531915
3,11,4,A/B,4,0.0425531914893617
3,11,4,AB,2,0.02127659574468085
3,11,4,E,0,0
3,12,1,U,9,0.09574468085106383
3,12,1,S,7,0.07446808510638298
3,12,1,A,1,0.010638297872340425
3,12,1,B,68,0.723404255319149
3,12,1,A/B,3,0.031914893617021274
3,12,1,AB,6,0.06382978723404255
3,12,1,E,0,0
3,12,2,U,8,0.0851063829787234
3,12,2,S,5,0.05319148936170213
3,12,2,A,2,0.02127659574468085
3,12,2,B,73,0.776595744680851
3,12,2,A/B,5,0.05319148936170213
3,12,2,AB,1,0.010638297872340425
3,12,2,E,0,0
3,12,3,U,10,0.10638297872340426
3,12,3,S,8,0.0851063829787234
3,12,3,A,0,0
3,12,3,B,41,0.43617021276595747
3,12,3,A/B,3,0.031914893617021274
3,12,3,AB,32,0.3404255319148936
3,12,3,E,0,0
3,12,4,U,10,0.10638297872340426
3,12,4,S,5,0.05319148936170213
3,12,4,A,2,0.02127659574468085
3,12,4,B,65,0.6914893617021277
3,12,4,A/B,5,0.05319148936170213
3,12,4,AB,7,0.07446808510638298
3,12,4,E,0,0
3,13,1,U,NA,NA
3,13,1,S,NA,NA
3,13,1,A,NA,NA
3,13,1,B,NA,NA
3,13,1,A/B,NA,NA
3,13,1,AB,NA,NA
3,13,1,E,NA,NA
3,13,2,U,NA,NA
3,13,2,S,NA,NA
3,13,2,A,NA,NA
3,13,2,B,NA,NA
3,13,2,A/B,NA,NA
3,13,2,AB,NA,NA
3,13,2,E,NA,NA
3,13,3,U,NA,NA
3,13,3,S,NA,NA
3,13,3,A,NA,NA
3,13,3,B,NA,NA
3,13,3,A/B,NA,NA
3,13,3,AB,NA,NA
3,13,3,E,NA,NA
3,13,4,U,NA,NA
3,13,4,S,NA,NA
3,13,4,A,NA,NA
3,13,4,B,NA,NA
3,13,4,A/B,NA,NA
3,13,4,AB,NA,NA
3,13,4,E,NA,NA
4,0,1,U,11,0.11702127659574468
4,0,1,S,54,0.574468085106383
4,0,1,A,14,0.14893617021276595
4,0,1,B,13,0.13829787234042554
4,0,1,A/B,1,0.010638297872340425
4,0,1,AB,1,0.010638297872340425
4,0,1,E,0,0
4,0,2,U,9,0.09574468085106383
4,0,2,S,42,0.44680851063829785
4,0,2,A,25,0.26595744680851063
4,0,2,B,9,0.09574468085106383
4,0,2,A/B,6,0.06382978723404255
4,0,2,AB,3,0.031914893617021274
4,0,2,E,0,0
4,0,3,U,10,0.10638297872340426
4,0,3,S,42,0.44680851063829785
4,0,3,A,18,0.19148936170212766
4,0,3,B,9,0.09574468085106383
4,0,3,A/B,5,0.05319148936170213
4,0,3,AB,10,0.10638297872340426
4,0,3,E,0,0
4,0,4,U,10,0.10638297872340426
4,0,4,S,56,0.5957446808510638
4,0,4,A,12,0.1276595744680851
4,0,4,B,15,0.1595744680851064
4,0,4,A/B,1,0.010638297872340425
4,0,4,AB,0,0
4,0,4,E,0,0
4,1,1,U,85,0.9042553191489362
4,1,1,S,1,0.010638297872340425
4,1,1,A,0,0
4,1,1,B,4,0.0425531914893617
4,1,1,A/B,0,0
4,1,1,AB,4,0.0425531914893617
4,1,1,E,0,0
4,1,2,U,85,0.9042553191489362
4,1,2,S,0,0
4,1,2,A,0,0
4,1,2,B,1,0.010638297872340425
4,1,2,A/B,0,0
4,1,2,AB,8,0.0851063829787234
4,1,2,E,0,0
4,1,3,U,75,0.7978723404255319
4,1,3,S,0,0
4,1,3,A,0,0
4,1,3,B,1,0.010638297872340425
4,1,3,A/B,0,0
4,1,3,AB,18,0.19148936170212766
4,1,3,E,0,0
4,1,4,U,88,0.9361702127659575
4,1,4,S,1,0.010638297872340425
4,1,4,A,0,0
4,1,4,B,0,0
4,1,4,A/B,0,0
4,1,4,AB,5,0.05319148936170213
4,1,4,E,0,0
4,2,1,U,86,0.9148936170212766
4,2,1,S,0,0
4,2,1,A,1,0.010638297872340425
4,2,1,B,0,0
4,2,1,A/B,0,0
4,2,1,AB,7,0.07446808510638298
4,2,1,E,0,0
4,2,2,U,87,0.925531914893617
4,2,2,S,0,0
4,2,2,A,0,0
4,2,2,B,0,0
4,2,2,A/B,0,0
4,2,2,AB,7,0.07446808510638298
4,2,2,E,0,0
4,2,3,U,73,0.776595744680851
4,2,3,S,0,0
4,2,3,A,0,0
4,2,3,B,0,0
4,2,3,A/B,0,0
4,2,3,AB,21,0.22340425531914893
4,2,3,E,0,0
4,2,4,U,85,0.9042553191489362
4,2,4,S,0,0
4,2,4,A,1,0.010638297872340425
4,2,4,B,1,0.010638297872340425
4,2,4,A/B,0,0
4,2,4,AB,7,0.07446808510638298
4,2,4,E,0,0
4,3,1,U,83,0.8829787234042553
4,3,1,S,0,0
4,3,1,A,1,0.010638297872340425
4,3,1,B,0,0
4,3,1,A/B,0,0
4,3,1,AB,10,0.10638297872340426
4,3,1,E,0,0
4,3,2,U,81,0.8617021276595744
4,3,2,S,0,0
4,3,2,A,1,0.010638297872340425
4,3,2,B,0,0
4,3,2,A/B,0,0
4,3,2,AB,12,0.1276595744680851
4,3,2,E,0,0
4,3,3,U,68,0.723404255319149
4,3,3,S,0,0
4,3,3,A,0,0
4,3,3,B,0,0
4,3,3,A/B,0,0
4,3,3,AB,26,0.2765957446808511
4,3,3,E,0,0
4,3,4,U,80,0.851063829787234
4,3,4,S,0,0
4,3,4,A,1,0.010638297872340425
4,3,4,B,0,0
4,3,4,A/B,0,0
4,3,4,AB,13,0.13829787234042554
4,3,4,E,0,0
4,4,1,U,85,0.9042553191489362
4,4,1,S,0,0
4,4,1,A,1,0.010638297872340425
4,4,1,B,0,0
4,4,1,A/B,0,0
4,4,1,AB,8,0.0851063829787234
4,4,1,E,0,0
4,4,2,U,84,0.8936170212765957
4,4,2,S,1,0.010638297872340425
4,4,2,A,0,0
4,4,2,B,0,0
4,4,2,A/B,0,0
4,4,2,AB,9,0.09574468085106383
4,4,2,E,0,0
4,4,3,U,66,0.7021276595744681
4,4,3,S,1,0.010638297872340425
4,4,3,A,0,0
4,4,3,B,1,0.010638297872340425
4,4,3,A/B,0,0
4,4,3,AB,26,0.2765957446808511
4,4,3,E,0,0
4,4,4,U,82,0.8723404255319149
4,4,4,S,0,0
4,4,4,A,0,0
4,4,4,B,0,0
4,4,4,A/B,0,0
4,4,4,AB,12,0.1276595744680851
4,4,4,E,0,0
4,5,1,U,83,0.8829787234042553
4,5,1,S,0,0
4,5,1,A,1,0.010638297872340425
4,5,1,B,0,0
4,5,1,A/B,0,0
4,5,1,AB,10,0.10638297872340426
4,5,1,E,0,0
4,5,2,U,81,0.8617021276595744
4,5,2,S,0,0
4,5,2,A,0,0
4,5,2,B,0,0
4,5,2,A/B,0,0
4,5,2,AB,13,0.13829787234042554
4,5,2,E,0,0
4,5,3,U,68,0.723404255319149
4,5,3,S,0,0
4,5,3,A,0,0
4,5,3,B,0,0
4,5,3,A/B,0,0
4,5,3,AB,26,0.2765957446808511
4,5,3,E,0,0
4,5,4,U,79,0.8404255319148937
4,5,4,S,0,0
4,5,4,A,0,0
4,5,4,B,0,0
4,5,4,A/B,0,0
4,5,4,AB,15,0.1595744680851064
4,5,4,E,0,0
4,6,1,U,82,0.8723404255319149
4,6,1,S,1,0.010638297872340425
4,6,1,A,1,0.010638297872340425
4,6,1,B,0,0
4,6,1,A/B,0,0
4,6,1,AB,10,0.10638297872340426
4,6,1,E,0,0
4,6,2,U,84,0.8936170212765957
4,6,2,S,0,0
4,6,2,A,1,0.010638297872340425
4,6,2,B,0,0
4,6,2,A/B,0,0
4,6,2,AB,9,0.09574468085106383
4,6,2,E,0,0
4,6,3,U,69,0.7340425531914894
4,6,3,S,0,0
4,6,3,A,0,0
4,6,3,B,0,0
4,6,3,A/B,0,0
4,6,3,AB,25,0.26595744680851063
4,6,3,E,0,0
4,6,4,U,81,0.8617021276595744
4,6,4,S,0,0
4,6,4,A,1,0.010638297872340425
4,6,4,B,0,0
4,6,4,A/B,0,0
4,6,4,AB,12,0.1276595744680851
4,6,4,E,0,0
4,7,1,U,78,0.8297872340425532
4,7,1,S,0,0
4,7,1,A,1,0.010638297872340425
4,7,1,B,0,0
4,7,1,A/B,0,0
4,7,1,AB,15,0.1595744680851064
4,7,1,E,0,0
4,7,2,U,77,0.8191489361702128
4,7,2,S,3,0.031914893617021274
4,7,2,A,0,0
4,7,2,B,0,0
4,7,2,A/B,0,0
4,7,2,AB,14,0.14893617021276595
4,7,2,E,0,0
4,7,3,U,63,0.6702127659574468
4,7,3,S,0,0
4,7,3,A,0,0
4,7,3,B,0,0
4,7,3,A/B,0,0
4,7,3,AB,31,0.32978723404255317
4,7,3,E,0,0
4,7,4,U,76,0.8085106382978723
4,7,4,S,2,0.02127659574468085
4,7,4,A,0,0
4,7,4,B,0,0
4,7,4,A/B,0,0
4,7,4,AB,16,0.1702127659574468
4,7,4,E,0,0
4,8,1,U,77,0.8191489361702128
4,8,1,S,0,0
4,8,1,A,0,0
4,8,1,B,0,0
4,8,1,A/B,0,0
4,8,1,AB,17,0.18085106382978725
4,8,1,E,0,0
4,8,2,U,76,0.8085106382978723
4,8,2,S,0,0
4,8,2,A,0,0
4,8,2,B,0,0
4,8,2,A/B,0,0
4,8,2,AB,18,0.19148936170212766
4,8,2,E,0,0
4,8,3,U,58,0.6170212765957447
4,8,3,S,0,0
4,8,3,A,0,0
4,8,3,B,0,0
4,8,3,A/B,0,0
4,8,3,AB,36,0.3829787234042553
4,8,3,E,0,0
4,8,4,U,78,0.8297872340425532
4,8,4,S,0,0
4,8,4,A,0,0
4,8,4,B,0,0
4,8,4,A/B,0,0
4,8,4,AB,16,0.1702127659574468
4,8,4,E,0,0
4,9,1,U,75,0.7978723404255319
4,9,1,S,0,0
4,9,1,A,1,0.010638297872340425
4,9,1,B,0,0
4,9,1,A/B,0,0
4,9,1,AB,18,0.19148936170212766
4,9,1,E,0,0
4,9,2,U,77,0.8191489361702128
4,9,2,S,0,0
4,9,2,A,0,0
4,9,2,B,0,0
4,9,2,A/B,0,0
4,9,2,AB,17,0.18085106382978725
4,9,2,E,0,0
4,9,3,U,59,0.6276595744680851
4,9,3,S,0,0
4,9,3,A,0,0
4,9,3,B,0,0
4,9,3,A/B,0,0
4,9,3,AB,35,0.3723404255319149
4,9,3,E,0,0
4,9,4,U,75,0.7978723404255319
4,9,4,S,0,0
4,9,4,A,1,0.010638297872340425
4,9,4,B,0,0
4,9,4,A/B,0,0
4,9,4,AB,18,0.19148936170212766
4,9,4,E,0,0
4,10,1,U,69,0.7340425531914894
4,10,1,S,0,0
4,10,1,A,4,0.0425531914893617
4,10,1,B,0,0
4,10,1,A/B,0,0
4,10,1,AB,21,0.22340425531914893
4,10,1,E,0,0
4,10,2,U,73,0.776595744680851
4,10,2,S,0,0
4,10,2,A,0,0
4,10,2,B,0,0
4,10,2,A/B,0,0
4,10,2,AB,21,0.22340425531914893
4,10,2,E,0,0
4,10,3,U,53,0.5638297872340425
4,10,3,S,0,0
4,10,3,A,0,0
4,10,3,B,1,0.010638297872340425
4,10,3,A/B,0,0
4,10,3,AB,40,0.425531914893617
4,10,3,E,0,0
4,10,4,U,65,0.6914893617021277
4,10,4,S,2,0.02127659574468085
4,10,4,A,1,0.010638297872340425
4,10,4,B,0,0
4,10,4,A/B,0,0
4,10,4,AB,26,0.2765957446808511
4,10,4,E,0,0
4,11,1,U,71,0.7553191489361702
4,11,1,S,0,0
4,11,1,A,2,0.02127659574468085
4,11,1,B,0,0
4,11,1,A/B,0,0
4,11,1,AB,21,0.22340425531914893
4,11,1,E,0,0
4,11,2,U,68,0.723404255319149
4,11,2,S,2,0.02127659574468085
4,11,2,A,2,0.02127659574468085
4,11,2,B,0,0
4,11,2,A/B,0,0
4,11,2,AB,22,0.23404255319148937
4,11,2,E,0,0
4,11,3,U,53,0.5638297872340425
4,11,3,S,0,0
4,11,3,A,1,0.010638297872340425
4,11,3,B,0,0
4,11,3,A/B,0,0
4,11,3,AB,40,0.425531914893617
4,11,3,E,0,0
4,11,4,U,70,0.7446808510638298
4,11,4,S,1,0.010638297872340425
4,11,4,A,3,0.031914893617021274
4,11,4,B,0,0
4,11,4,A/B,0,0
4,11,4,AB,20,0.2127659574468085
4,11,4,E,0,0
4,12,1,U,72,0.7659574468085106
4,12,1,S,1,0.010638297872340425
4,12,1,A,2,0.02127659574468085
4,12,1,B,0,0
4,12,1,A/B,0,0
4,12,1,AB,19,0.20212765957446807
4,12,1,E,0,0
4,12,2,U,71,0.7553191489361702
4,12,2,S,0,0
4,12,2,A,4,0.0425531914893617
4,12,2,B,0,0
4,12,2,A/B,0,0
4,12,2,AB,19,0.20212765957446807
4,12,2,E,0,0
4,12,3,U,51,0.5425531914893617
4,12,3,S,1,0.010638297872340425
4,12,3,A,0,0
4,12,3,B,0,0
4,12,3,A/B,0,0
4,12,3,AB,42,0.44680851063829785
4,12,3,E,0,0
4,12,4,U,72,0.7659574468085106
4,12,4,S,0,0
4,12,4,A,2,0.02127659574468085
4,12,4,B,0,0
4,12,4,A/B,0,0
4,12,4,AB,20,0.2127659574468085
4,12,4,E,0,0
4,13,1,U,70,0.7446808510638298
4,13,1,S,0,0
4,13,1,A,0,0
4,13,1,B,0,0
4,13,1,A/B,0,0
4,13,1,AB,24,0.2553191489361702
4,13,1,E,0,0
4,13,2,U,70,0.7446808510638298
4,13,2,S,0,0
4,13,2,A,0,0
4,13,2,B,0,0
4,13,2,A/B,0,0
4,13,2,AB,24,0.2553191489361702
4,13,2,E,0,0
4,13,3,U,47,0.5
4,13,3,S,0,0
4,13,3,A,0,0
4,13,3,B,0,0
4,13,3,A/B,0,0
4,13,3,AB,47,0.5
4,13,3,E,0,0
4,13,4,U,73,0.776595744680851
4,13,4,S,0,0
4,13,4,A,1,0.010638297872340425
4,13,4,B,0,0
4,13,4,A/B,0,0
4,13,4,AB,20,0.2127659574468085
4,13,4,E,0,0
5,0,1,U,8,0.0851063829787234
5,0,1,S,49,0.5212765957446809
5,0,1,A,15,0.1595744680851064
5,0,1,B,13,0.13829787234042554
5,0,1,A/B,8,0.0851063829787234
5,0,1,AB,1,0.010638297872340425
5,0,1,E,0,0
5,0,2,U,7,0.07446808510638298
5,0,2,S,36,0.3829787234042553
5,0,2,A,30,0.3191489361702128
5,0,2,B,10,0.10638297872340426
5,0,2,A/B,8,0.0851063829787234
5,0,2,AB,3,0.031914893617021274
5,0,2,E,0,0
5,0,3,U,9,0.09574468085106383
5,0,3,S,35,0.3723404255319149
5,0,3,A,18,0.19148936170212766
5,0,3,B,15,0.1595744680851064
5,0,3,A/B,6,0.06382978723404255
5,0,3,AB,11,0.11702127659574468
5,0,3,E,0,0
5,0,4,U,9,0.09574468085106383
5,0,4,S,48,0.5106382978723404
5,0,4,A,16,0.1702127659574468
5,0,4,B,18,0.19148936170212766
5,0,4,A/B,3,0.031914893617021274
5,0,4,AB,0,0
5,0,4,E,0,0
5,1,1,U,62,0.6595744680851063
5,1,1,S,1,0.010638297872340425
5,1,1,A,0,0
5,1,1,B,0,0
5,1,1,A/B,28,0.2978723404255319
5,1,1,AB,3,0.031914893617021274
5,1,1,E,0,0
5,1,2,U,33,0.35106382978723405
5,1,2,S,0,0
5,1,2,A,0,0
5,1,2,B,3,0.031914893617021274
5,1,2,A/B,50,0.5319148936170213
5,1,2,AB,8,0.0851063829787234
5,1,2,E,0,0
5,1,3,U,31,0.32978723404255317
5,1,3,S,0,0
5,1,3,A,0,0
5,1,3,B,0,0
5,1,3,A/B,56,0.5957446808510638
5,1,3,AB,7,0.07446808510638298
5,1,3,E,0,0
5,1,4,U,59,0.6276595744680851
5,1,4,S,1,0.010638297872340425
5,1,4,A,3,0.031914893617021274
5,1,4,B,0,0
5,1,4,A/B,30,0.3191489361702128
5,1,4,AB,1,0.010638297872340425
5,1,4,E,0,0
5,2,1,U,48,0.5106382978723404
5,2,1,S,4,0.0425531914893617
5,2,1,A,37,0.39361702127659576
5,2,1,B,0,0
5,2,1,A/B,0,0
5,2,1,AB,5,0.05319148936170213
5,2,1,E,0,0
5,2,2,U,28,0.2978723404255319
5,2,2,S,0,0
5,2,2,A,54,0.574468085106383
5,2,2,B,0,0
5,2,2,A/B,0,0
5,2,2,AB,12,0.1276595744680851
5,2,2,E,0,0
5,2,3,U,23,0.24468085106382978
5,2,3,S,0,0
5,2,3,A,52,0.5531914893617021
5,2,3,B,0,0
5,2,3,A/B,1,0.010638297872340425
5,2,3,AB,18,0.19148936170212766
5,2,3,E,0,0
5,2,4,U,47,0.5
5,2,4,S,3,0.031914893617021274
5,2,4,A,36,0.3829787234042553
5,2,4,B,1,0.010638297872340425
5,2,4,A/B,1,0.010638297872340425
5,2,4,AB,6,0.06382978723404255
5,2,4,E,0,0
5,3,1,U,65,0.6914893617021277
5,3,1,S,1,0.010638297872340425
5,3,1,A,4,0.0425531914893617
5,3,1,B,18,0.19148936170212766
5,3,1,A/B,1,0.010638297872340425
5,3,1,AB,5,0.05319148936170213
5,3,1,E,0,0
5,3,2,U,58,0.6170212765957447
5,3,2,S,0,0
5,3,2,A,2,0.02127659574468085
5,3,2,B,18,0.19148936170212766
5,3,2,A/B,1,0.010638297872340425
5,3,2,AB,15,0.1595744680851064
5,3,2,E,0,0
5,3,3,U,50,0.5319148936170213
5,3,3,S,1,0.010638297872340425
5,3,3,A,0,0
5,3,3,B,19,0.20212765957446807
5,3,3,A/B,0,0
5,3,3,AB,24,0.2553191489361702
5,3,3,E,0,0
5,3,4,U,58,0.6170212765957447
5,3,4,S,1,0.010638297872340425
5,3,4,A,3,0.031914893617021274
